image_id,class_name,x1,y1,x2,y2,source,review_status,notes
45min_after_washout_frame_000,mother_bud_pair,107.0,59.0,160.0,116.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\45min after washout_frame_000.png; box_source=mask_union;seeds=n0+n1+b3
training_1_frame_014,mother_bud_pair,186.0,211.0,231.0,255.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=7; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_014.png; box_source=mask_union;seeds=n13+n14+b7
training_1_frame_014,early_bud_pair,114.0,67.0,169.0,111.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_014.png; box_source=mask_union;seeds=n3+b2
training_1_frame_014,early_bud_pair,178.0,0.0,218.0,35.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_014.png; box_source=mask_union;seeds=n0+b0
training_1_frame_014,single_cell,203.0,156.0,236.0,195.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=11; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_014.png; box_source=mask_union;seeds=n11
training_1_frame_015,mother_bud_pair,107.0,116.0,185.0,176.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n6+n7+b5
training_1_frame_015,mother_bud_pair,143.0,25.0,193.0,85.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n1+n0+b0
training_1_frame_015,mother_bud_pair,104.0,62.0,168.0,136.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n4+n5+b2
training_1_frame_015,mother_bud_pair,54.0,184.0,97.0,250.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=7; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n8+n9+b7
training_1_frame_015,early_bud_pair,180.0,62.0,225.0,100.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n3+b1
training_1_frame_015,early_bud_pair,138.0,70.0,188.0,108.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_015.png; box_source=mask_union;seeds=n2+b3
training_1_frame_016,mother_bud_pair,83.0,59.0,137.0,115.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_016.png; box_source=mask_union;seeds=n1+n0+b0
training_1_frame_016,early_bud_pair,134.0,94.0,174.0,139.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_016.png; box_source=mask_union;seeds=n2+b2
training_1_frame_016,early_bud_pair,163.0,143.0,200.0,181.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_016.png; box_source=mask_union;seeds=n3+b4
training_1_frame_017,mother_bud_pair,76.0,0.0,152.0,56.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n2+n0+b2
training_1_frame_017,mother_bud_pair,112.0,107.0,179.0,177.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n8+n5+b6
training_1_frame_017,early_bud_pair,9.0,137.0,78.0,188.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=7; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n9+b7
training_1_frame_017,early_bud_pair,157.0,77.0,216.0,131.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n4+b3
training_1_frame_017,early_bud_pair,33.0,79.0,90.0,148.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n3+b5
training_1_frame_017,early_bud_pair,143.0,0.0,178.0,45.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n1+b0
training_1_frame_017,single_cell,184.0,112.0,221.0,150.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n6
training_1_frame_017,single_cell,164.0,120.0,195.0,155.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=7; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_017.png; box_source=mask_union;seeds=n7
training_1_frame_018,mother_bud_pair,69.0,75.0,131.0,140.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_018.png; box_source=mask_union;seeds=n0+n3+b1
training_1_frame_018,mother_bud_pair,139.0,98.0,183.0,160.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_018.png; box_source=mask_union;seeds=n5+n2+b3
training_1_frame_018,mother_bud_pair,83.0,97.0,143.0,155.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_018.png; box_source=mask_union;seeds=n1+n4+b2
training_1_frame_018,early_bud_pair,158.0,126.0,194.0,172.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_018.png; box_source=mask_union;seeds=n6+b4
training_1_frame_019,mother_bud_pair,174.0,117.0,230.0,170.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_019.png; box_source=mask_union;seeds=n3+n5+b3
training_1_frame_019,mother_bud_pair,144.0,101.0,187.0,177.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_019.png; box_source=mask_union;seeds=n4+n2+b4
training_1_frame_019,early_bud_pair,79.0,66.0,120.0,132.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_019.png; box_source=mask_union;seeds=n1+b1
training_1_frame_019,early_bud_pair,90.0,33.0,130.0,79.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_019.png; box_source=mask_union;seeds=n0+b0
training_1_frame_020,mother_bud_pair,113.0,86.0,181.0,134.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=8; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n10+n11+b8
training_1_frame_020,mother_bud_pair,215.0,22.0,252.0,85.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n5+n0+b2
training_1_frame_020,mother_bud_pair,150.0,14.0,204.0,70.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n3+n1+b1
training_1_frame_020,mother_bud_pair,142.0,110.0,209.0,158.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=10; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n12+n13+b10
training_1_frame_020,mother_bud_pair,118.0,54.0,197.0,104.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=7; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n6+n7+b7
training_1_frame_020,mother_bud_pair,178.0,46.0,226.0,108.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n8+n4+b5
training_1_frame_020,early_bud_pair,216.0,63.0,255.0,117.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n9+b6
training_1_frame_020,early_bud_pair,195.0,19.0,232.0,68.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_020.png; box_source=mask_union;seeds=n2+b3
training_1_frame_021,mother_bud_pair,105.0,81.0,167.0,145.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_021.png; box_source=mask_union;seeds=n4+n3+b2
training_1_frame_021,mother_bud_pair,83.0,50.0,159.0,114.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_021.png; box_source=mask_union;seeds=n2+n1+b1
training_1_frame_021,mother_bud_pair,64.0,168.0,128.0,238.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_021.png; box_source=mask_union;seeds=n6+n7+b5
training_1_frame_021,early_bud_pair,85.0,51.0,134.0,88.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_021.png; box_source=mask_union;seeds=n0+b0
training_1_frame_021,early_bud_pair,90.0,171.0,133.0,215.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_021.png; box_source=mask_union;seeds=n5+b4
training_1_frame_022,mother_bud_pair,19.0,47.0,98.0,95.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_022.png; box_source=mask_union;seeds=n2+n3+b2
training_1_frame_022,mother_bud_pair,25.0,78.0,90.0,128.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_022.png; box_source=mask_union;seeds=n5+n4+b3
training_1_frame_022,early_bud_pair,102.0,27.0,165.0,71.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_022.png; box_source=mask_union;seeds=n1+b1
training_1_frame_022,early_bud_pair,150.0,2.0,188.0,56.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_022.png; box_source=mask_union;seeds=n0+b0
training_1_frame_022,early_bud_pair,43.0,103.0,89.0,143.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_022.png; box_source=mask_union;seeds=n6+b4
training_1_frame_023,mother_bud_pair,133.0,58.0,186.0,118.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n6+n7+b3
training_1_frame_023,mother_bud_pair,68.0,24.0,128.0,74.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n4+n3+b2
training_1_frame_023,mother_bud_pair,120.0,137.0,186.0,182.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n9+n8+b4
training_1_frame_023,mother_bud_pair,119.0,4.0,166.0,59.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n0+n1+b0
training_1_frame_023,mother_bud_pair,117.0,27.0,186.0,89.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n2+n5+b1
training_1_frame_023,early_bud_pair,146.0,166.0,200.0,213.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_023.png; box_source=mask_union;seeds=n10+b5
training_1_frame_024,mother_bud_pair,218.0,79.0,255.0,128.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_024.png; box_source=mask_union;seeds=n3+n2+b2
training_1_frame_024,early_bud_pair,40.0,46.0,93.0,95.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_024.png; box_source=mask_union;seeds=n0+b0
training_1_frame_024,early_bud_pair,205.0,60.0,247.0,117.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_024.png; box_source=mask_union;seeds=n1+b1
training_1_frame_024,early_bud_pair,78.0,126.0,117.0,177.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_024.png; box_source=mask_union;seeds=n4+b4
training_1_frame_025,mother_bud_pair,107.0,43.0,155.0,106.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n2+n0+b0
training_1_frame_025,mother_bud_pair,129.0,99.0,203.0,157.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n7+n6+b3
training_1_frame_025,mother_bud_pair,145.0,46.0,207.0,113.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n4+n1+b1
training_1_frame_025,early_bud_pair,94.0,207.0,142.0,255.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n8+b5
training_1_frame_025,single_cell,92.0,70.0,127.0,104.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n3
training_1_frame_025,single_cell,105.0,90.0,142.0,128.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_025.png; box_source=mask_union;seeds=n5
training_1_frame_026,mother_bud_pair,117.0,84.0,163.0,146.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_026.png; box_source=mask_union;seeds=n5+n6+b3
training_1_frame_026,mother_bud_pair,148.0,63.0,199.0,117.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_026.png; box_source=mask_union;seeds=n4+n3+b2
training_1_frame_026,mother_bud_pair,100.0,34.0,168.0,97.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_026.png; box_source=mask_union;seeds=n1+n2+b1
training_1_frame_026,early_bud_pair,109.0,18.0,166.0,60.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_026.png; box_source=mask_union;seeds=n0+b0
training_1_frame_026,early_bud_pair,0.0,156.0,16.0,193.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_026.png; box_source=mask_union;seeds=n7+b4
training_1_frame_027,mother_bud_pair,116.0,73.0,161.0,122.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_027.png; box_source=mask_union;seeds=n0+n1+b1
training_1_frame_027,mother_bud_pair,128.0,69.0,186.0,141.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_027.png; box_source=mask_union;seeds=n2+n3+b0
training_1_frame_027,single_cell,151.0,125.0,186.0,162.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_027.png; box_source=mask_union;seeds=n4
training_1_frame_027,single_cell,121.0,130.0,159.0,167.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_027.png; box_source=mask_union;seeds=n5
training_1_frame_028,mother_bud_pair,41.0,57.0,93.0,124.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n5+n2+b2
training_1_frame_028,mother_bud_pair,154.0,60.0,225.0,114.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n4+n1+b1
training_1_frame_028,early_bud_pair,20.0,169.0,77.0,205.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n8+b5
training_1_frame_028,early_bud_pair,139.0,19.0,178.0,74.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n0+b0
training_1_frame_028,early_bud_pair,0.0,155.0,28.0,196.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n7+b4
training_1_frame_028,single_cell,79.0,76.0,110.0,115.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n3
training_1_frame_028,single_cell,68.0,104.0,104.0,136.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_028.png; box_source=mask_union;seeds=n6
training_1_frame_029,mother_bud_pair,124.0,47.0,167.0,109.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_029.png; box_source=mask_union;seeds=n0+n4+b1
training_1_frame_029,mother_bud_pair,42.0,64.0,107.0,117.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_029.png; box_source=mask_union;seeds=n3+n1+b2
training_1_frame_029,mother_bud_pair,93.0,58.0,141.0,129.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_029.png; box_source=mask_union;seeds=n5+n2+b3
training_1_frame_030,mother_bud_pair,58.0,165.0,116.0,225.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n5+n6+b4
training_1_frame_030,mother_bud_pair,154.0,14.0,208.0,80.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n2+n1+b1
training_1_frame_030,mother_bud_pair,58.0,214.0,125.0,255.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n7+n8+b6
training_1_frame_030,early_bud_pair,74.0,155.0,120.0,201.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n4+b3
training_1_frame_030,early_bud_pair,128.0,41.0,163.0,95.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n3+b2
training_1_frame_030,early_bud_pair,134.0,2.0,176.0,48.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_030.png; box_source=mask_union;seeds=n0+b0
training_1_frame_031,mother_bud_pair,26.0,0.0,89.0,49.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_031.png; box_source=mask_union;seeds=n0+n1+b0
training_1_frame_031,mother_bud_pair,162.0,72.0,213.0,137.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_031.png; box_source=mask_union;seeds=n6+n5+b5
training_1_frame_031,mother_bud_pair,195.0,126.0,228.0,181.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_031.png; box_source=mask_union;seeds=n8+n7+b6
training_1_frame_031,mother_bud_pair,12.0,25.0,71.0,90.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_1_frame_031.png; box_source=mask_union;seeds=n3+n2+b2
