image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
training_1_frame_042,same_class_box_match,rule_198,manual_232,mother_bud_pair,mother_bud_pair,0.8212,"35.00,51.00,80.00,112.00","36.00,49.00,76.00,109.00",2745.00,2400.00,1.1438,
training_1_frame_042,rule_only_or_bad_box,rule_197,,mother_bud_pair,,,"57.00,56.00,109.00,133.00",,4004.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_042,rule_only_or_bad_box,rule_199,,mother_bud_pair,,,"92.00,39.00,160.00,84.00",,3060.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_042,rule_only_or_bad_box,rule_200,,early_bud_pair,,,"99.00,16.00,151.00,55.00",,2028.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_042,manual_only_missed_by_rule,,manual_230,,early_bud_pair,,,"106.00,191.00,161.00,252.00",,3355.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_026,same_class_box_match,rule_179,manual_234,mother_bud_pair,mother_bud_pair,0.8075,"148.00,63.00,199.00,117.00","153.00,62.00,199.00,123.00",2754.00,2806.00,0.9815,
training_1_frame_026,same_class_box_match,rule_180,manual_236,mother_bud_pair,mother_bud_pair,0.7985,"100.00,34.00,168.00,97.00","97.00,40.00,175.00,97.00",4284.00,4446.00,0.9636,
training_1_frame_026,same_class_box_match,rule_178,manual_233,mother_bud_pair,mother_bud_pair,0.7670,"117.00,84.00,163.00,146.00","113.00,80.00,160.00,150.00",2852.00,3290.00,0.8669,
training_1_frame_026,same_class_box_match,rule_181,manual_235,early_bud_pair,early_bud_pair,0.7663,"109.00,18.00,166.00,60.00","106.00,15.00,171.00,57.00",2394.00,2730.00,0.8769,
training_1_frame_026,rule_only_or_bad_box,rule_182,,early_bud_pair,,,"0.00,156.00,16.00,193.00",,592.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_064,same_class_box_match,rule_216,manual_238,early_bud_pair,early_bud_pair,0.8690,"156.00,58.00,213.00,104.00","150.00,58.00,213.00,102.00",2622.00,2772.00,0.9459,
training_1_frame_064,same_class_box_match,rule_215,manual_237,mother_bud_pair,mother_bud_pair,0.8374,"13.00,79.00,75.00,130.00","11.00,75.00,75.00,134.00",3162.00,3776.00,0.8374,
training_1_frame_064,same_class_box_match,rule_214,manual_239,mother_bud_pair,mother_bud_pair,0.8046,"102.00,162.00,166.00,210.00","108.00,162.00,169.00,214.00",3072.00,3172.00,0.9685,
training_1_frame_064,same_class_box_match,rule_213,manual_240,mother_bud_pair,mother_bud_pair,0.7914,"83.00,158.00,131.00,221.00","77.00,156.00,129.00,224.00",3024.00,3536.00,0.8552,
training_1_frame_050,same_class_box_match,rule_201,manual_242,mother_bud_pair,mother_bud_pair,0.7635,"79.00,73.00,142.00,122.00","79.00,64.00,146.00,120.00",3087.00,3752.00,0.8228,
training_1_frame_050,class_mismatch_box_match,rule_202,manual_241,early_bud_pair,single_cell,0.7086,"60.00,209.00,97.00,251.00","57.00,202.00,100.00,253.00",1554.00,2193.00,0.7086,
training_1_frame_050,rule_only_or_bad_box,rule_203,,single_cell,,,"83.00,104.00,128.00,146.00",,1890.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_050,rule_only_or_bad_box,rule_204,,single_cell,,,"106.00,120.00,146.00,161.00",,1640.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_037,same_class_box_match,rule_194,manual_244,early_bud_pair,early_bud_pair,0.7382,"68.00,54.00,110.00,114.00","59.00,48.00,110.00,113.00",2520.00,3315.00,0.7602,
training_1_frame_037,rule_only_or_bad_box,rule_192,,mother_bud_pair,,,"92.00,23.00,139.00,79.00",,2632.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_037,rule_only_or_bad_box,rule_193,,mother_bud_pair,,,"101.00,55.00,149.00,132.00",,3696.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_037,rule_only_or_bad_box,rule_195,,early_bud_pair,,,"139.00,75.00,168.00,111.00",,1044.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_037,manual_only_missed_by_rule,,manual_243,,early_bud_pair,,,"81.00,97.00,132.00,140.00",,2193.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_037,manual_only_missed_by_rule,,manual_245,,mother_bud_pair,,,"116.00,75.00,185.00,115.00",,2760.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_037,manual_only_missed_by_rule,,manual_246,,single_cell,,,"83.00,17.00,127.00,59.00",,1848.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_037,manual_only_missed_by_rule,,manual_247,,early_bud_pair,,,"99.00,41.00,143.00,91.00",,2200.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_018,same_class_box_match,rule_170,manual_251,mother_bud_pair,mother_bud_pair,0.8164,"83.00,97.00,143.00,155.00","89.00,99.00,145.00,157.00",3480.00,3248.00,1.0714,
training_1_frame_018,class_mismatch_box_match,rule_169,manual_249,mother_bud_pair,single_cell,0.5576,"139.00,98.00,183.00,160.00","140.00,121.00,179.00,160.00",2728.00,1521.00,1.7936,
training_1_frame_018,rule_only_or_bad_box,rule_168,,mother_bud_pair,,,"69.00,75.00,131.00,140.00",,4030.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_018,rule_only_or_bad_box,rule_171,,early_bud_pair,,,"158.00,126.00,194.00,172.00",,1656.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_018,manual_only_missed_by_rule,,manual_248,,single_cell,,,"166.00,137.00,204.00,170.00",,1254.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_018,manual_only_missed_by_rule,,manual_250,,single_cell,,,"145.00,95.00,189.00,134.00",,1716.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_018,manual_only_missed_by_rule,,manual_252,,early_bud_pair,,,"68.00,99.00,108.00,141.00",,1680.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_018,manual_only_missed_by_rule,,manual_253,,early_bud_pair,,,"76.00,77.00,131.00,111.00",,1870.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_006,same_class_box_match,rule_164,manual_258,mother_bud_pair,mother_bud_pair,0.8060,"29.00,64.00,100.00,108.00","27.00,60.00,103.00,111.00",3124.00,3876.00,0.8060,
training_1_frame_006,class_mismatch_box_match,rule_166,manual_255,early_bud_pair,single_cell,0.7448,"148.00,105.00,199.00,151.00","136.00,101.00,199.00,151.00",2346.00,3150.00,0.7448,
training_1_frame_006,same_class_box_match,rule_167,manual_254,early_bud_pair,early_bud_pair,0.6539,"82.00,167.00,133.00,209.00","74.00,174.00,131.00,206.00",2142.00,1824.00,1.1743,
training_1_frame_006,class_mismatch_box_match,rule_165,manual_257,mother_bud_pair,single_cell,0.5378,"172.00,52.00,219.00,119.00","170.00,76.00,213.00,120.00",3149.00,1892.00,1.6644,
training_1_frame_006,manual_only_missed_by_rule,,manual_256,,single_cell,,,"174.00,51.00,224.00,89.00",,1900.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_058,same_class_box_match,rule_211,manual_260,mother_bud_pair,mother_bud_pair,0.7181,"96.00,40.00,145.00,95.00","97.00,25.00,143.00,98.00",2695.00,3358.00,0.8026,
training_1_frame_058,same_class_box_match,rule_212,manual_261,early_bud_pair,early_bud_pair,0.6793,"129.00,44.00,173.00,88.00","121.00,41.00,178.00,91.00",1936.00,2850.00,0.6793,
training_1_frame_058,same_class_box_match,rule_210,manual_259,mother_bud_pair,mother_bud_pair,0.6095,"47.00,106.00,95.00,170.00","39.00,100.00,102.00,180.00",3072.00,5040.00,0.6095,
training_1_frame_034,same_class_box_match,rule_189,manual_262,mother_bud_pair,mother_bud_pair,0.7471,"113.00,89.00,174.00,138.00","104.00,85.00,174.00,134.00",2989.00,3430.00,0.8714,
training_1_frame_034,rule_only_or_bad_box,rule_190,,mother_bud_pair,,,"39.00,91.00,106.00,137.00",,3082.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_034,rule_only_or_bad_box,rule_191,,mother_bud_pair,,,"45.00,48.00,101.00,103.00",,3080.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_002,class_mismatch_box_match,rule_162,manual_264,mother_bud_pair,early_bud_pair,0.6465,"81.00,64.00,139.00,133.00","78.00,58.00,136.00,117.00",4002.00,3422.00,1.1695,
training_1_frame_002,class_mismatch_box_match,rule_161,manual_263,mother_bud_pair,early_bud_pair,0.6454,"152.00,61.00,204.00,114.00","148.00,55.00,209.00,125.00",2756.00,4270.00,0.6454,
training_1_frame_002,class_mismatch_box_match,rule_163,manual_265,early_bud_pair,mother_bud_pair,0.5677,"96.00,118.00,137.00,159.00","94.00,100.00,141.00,163.00",1681.00,2961.00,0.5677,
training_2_frame_106,same_class_box_match,rule_292,manual_266,early_bud_pair,early_bud_pair,0.8230,"73.00,14.00,112.00,73.00","72.00,10.00,115.00,71.00",2301.00,2623.00,0.8772,
training_2_frame_106,class_mismatch_box_match,rule_293,manual_270,early_bud_pair,single_cell,0.7609,"115.00,165.00,151.00,204.00","111.00,169.00,153.00,205.00",1404.00,1512.00,0.9286,
training_2_frame_106,same_class_box_match,rule_290,manual_267,early_bud_pair,early_bud_pair,0.7469,"115.00,38.00,170.00,79.00","116.00,30.00,167.00,77.00",2255.00,2397.00,0.9408,
training_2_frame_106,same_class_box_match,rule_288,manual_268,mother_bud_pair,mother_bud_pair,0.7466,"83.00,139.00,145.00,194.00","73.00,140.00,147.00,188.00",3410.00,3552.00,0.9600,
training_2_frame_106,same_class_box_match,rule_289,manual_269,mother_bud_pair,mother_bud_pair,0.6908,"30.00,184.00,84.00,242.00","22.00,182.00,77.00,238.00",3132.00,3080.00,1.0169,
training_2_frame_106,rule_only_or_bad_box,rule_291,,early_bud_pair,,,"220.00,159.00,255.00,199.00",,1400.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_085,same_class_box_match,rule_275,manual_276,early_bud_pair,early_bud_pair,0.8736,"37.00,108.00,97.00,149.00","35.00,106.00,95.00,150.00",2460.00,2640.00,0.9318,
training_2_frame_085,same_class_box_match,rule_271,manual_273,mother_bud_pair,mother_bud_pair,0.7366,"196.00,32.00,250.00,87.00","187.00,27.00,251.00,90.00",2970.00,4032.00,0.7366,
training_2_frame_085,same_class_box_match,rule_272,manual_274,mother_bud_pair,mother_bud_pair,0.7292,"204.00,181.00,247.00,240.00","200.00,176.00,249.00,247.00",2537.00,3479.00,0.7292,
training_2_frame_085,same_class_box_match,rule_273,manual_275,mother_bud_pair,mother_bud_pair,0.6193,"24.00,10.00,75.00,69.00","19.00,11.00,82.00,86.00",3009.00,4725.00,0.6368,
training_2_frame_085,rule_only_or_bad_box,rule_274,,mother_bud_pair,,,"81.00,91.00,146.00,140.00",,3185.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_085,rule_only_or_bad_box,rule_276,,early_bud_pair,,,"50.00,233.00,115.00,255.00",,1430.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_085,manual_only_missed_by_rule,,manual_271,,single_cell,,,"109.00,99.00,147.00,139.00",,1520.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_085,manual_only_missed_by_rule,,manual_272,,single_cell,,,"85.00,91.00,121.00,126.00",,1260.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_110,class_mismatch_box_match,rule_300,manual_277,early_bud_pair,single_cell,0.8398,"122.00,40.00,161.00,77.00","119.00,40.00,162.00,74.00",1443.00,1462.00,0.9870,
training_2_frame_110,class_mismatch_box_match,rule_299,manual_278,early_bud_pair,single_cell,0.7417,"99.00,173.00,137.00,213.00","89.00,174.00,138.00,214.00",1520.00,1960.00,0.7755,
training_2_frame_110,class_mismatch_box_match,rule_302,manual_279,early_bud_pair,mother_bud_pair,0.6830,"84.00,112.00,138.00,156.00","80.00,112.00,151.00,161.00",2376.00,3479.00,0.6830,
training_2_frame_110,class_mismatch_box_match,rule_298,manual_280,mother_bud_pair,early_bud_pair,0.6154,"101.00,86.00,154.00,151.00","101.00,86.00,154.00,126.00",3445.00,2120.00,1.6250,
training_2_frame_110,rule_only_or_bad_box,rule_301,,early_bud_pair,,,"0.00,151.00,31.00,189.00",,1178.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_057,same_class_box_match,rule_259,manual_281,single_cell,single_cell,0.7214,"101.00,46.00,139.00,86.00","100.00,41.00,143.00,90.00",1520.00,2107.00,0.7214,
training_2_frame_057,class_mismatch_box_match,rule_255,manual_284,mother_bud_pair,single_cell,0.5845,"6.00,44.00,61.00,108.00","11.00,41.00,63.00,88.00",3520.00,2444.00,1.4403,
training_2_frame_057,rule_only_or_bad_box,rule_256,,mother_bud_pair,,,"29.00,117.00,78.00,174.00",,2793.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_057,rule_only_or_bad_box,rule_257,,mother_bud_pair,,,"234.00,124.00,255.00,185.00",,1281.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_057,rule_only_or_bad_box,rule_258,,early_bud_pair,,,"0.00,24.00,27.00,61.00",,999.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_057,manual_only_missed_by_rule,,manual_282,,single_cell,,,"42.00,111.00,83.00,151.00",,1640.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_057,manual_only_missed_by_rule,,manual_283,,single_cell,,,"23.00,135.00,67.00,176.00",,1804.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_057,manual_only_missed_by_rule,,manual_285,,single_cell,,,"2.00,70.00,46.00,108.00",,1672.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_018,same_class_box_match,rule_228,manual_288,single_cell,single_cell,0.8190,"104.00,109.00,146.00,156.00","101.00,108.00,144.00,153.00",1974.00,1935.00,1.0202,
training_2_frame_018,same_class_box_match,rule_227,manual_286,mother_bud_pair,mother_bud_pair,0.7650,"139.00,132.00,202.00,193.00","136.00,139.00,206.00,190.00",3843.00,3570.00,1.0765,
training_2_frame_018,same_class_box_match,rule_230,manual_287,single_cell,single_cell,0.6175,"73.00,125.00,117.00,167.00","66.00,120.00,112.00,162.00",1848.00,1932.00,0.9565,
training_2_frame_018,rule_only_or_bad_box,rule_229,,single_cell,,,"138.00,114.00,182.00,155.00",,1804.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_018,rule_only_or_bad_box,rule_231,,single_cell,,,"119.00,147.00,153.00,181.00",,1156.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_108,same_class_box_match,rule_295,manual_290,mother_bud_pair,mother_bud_pair,0.7045,"123.00,59.00,167.00,118.00","120.00,55.00,175.00,122.00",2596.00,3685.00,0.7045,
training_2_frame_108,class_mismatch_box_match,rule_294,manual_291,mother_bud_pair,early_bud_pair,0.5135,"68.00,83.00,128.00,145.00","65.00,82.00,125.00,118.00",3720.00,2160.00,1.7222,
training_2_frame_108,rule_only_or_bad_box,rule_296,,early_bud_pair,,,"0.00,205.00,28.00,239.00",,952.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_108,rule_only_or_bad_box,rule_297,,early_bud_pair,,,"0.00,153.00,22.00,197.00",,968.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_108,manual_only_missed_by_rule,,manual_289,,single_cell,,,"68.00,112.00,107.00,147.00",,1365.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_096,class_mismatch_box_match,rule_286,manual_292,early_bud_pair,single_cell,0.8577,"77.00,65.00,119.00,104.00","76.00,68.00,118.00,103.00",1638.00,1470.00,1.1143,
training_2_frame_096,same_class_box_match,rule_285,manual_297,mother_bud_pair,mother_bud_pair,0.8564,"139.00,84.00,199.00,124.00","138.00,81.00,198.00,122.00",2400.00,2460.00,0.9756,
training_2_frame_096,class_mismatch_box_match,rule_287,manual_293,early_bud_pair,single_cell,0.7273,"118.00,121.00,158.00,153.00","116.00,115.00,161.00,152.00",1280.00,1665.00,0.7688,
training_2_frame_096,class_mismatch_box_match,rule_284,manual_296,mother_bud_pair,early_bud_pair,0.5261,"27.00,39.00,79.00,108.00","23.00,61.00,73.00,104.00",3588.00,2150.00,1.6688,
training_2_frame_096,manual_only_missed_by_rule,,manual_294,,single_cell,,,"194.00,1.00,247.00,33.00",,1696.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_096,manual_only_missed_by_rule,,manual_295,,single_cell,,,"36.00,33.00,73.00,73.00",,1480.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_088,same_class_box_match,rule_277,manual_298,mother_bud_pair,mother_bud_pair,0.8720,"100.00,46.00,144.00,104.00","96.00,44.00,144.00,103.00",2552.00,2832.00,0.9011,
training_2_frame_088,same_class_box_match,rule_278,manual_299,mother_bud_pair,mother_bud_pair,0.7459,"136.00,46.00,192.00,88.00","132.00,39.00,192.00,85.00",2352.00,2760.00,0.8522,
training_2_frame_088,class_mismatch_box_match,rule_280,manual_300,mother_bud_pair,early_bud_pair,0.5394,"187.00,64.00,237.00,106.00","199.00,68.00,246.00,111.00",2100.00,2021.00,1.0391,
training_2_frame_088,rule_only_or_bad_box,rule_279,,mother_bud_pair,,,"137.00,213.00,191.00,255.00",,2268.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_075,class_mismatch_box_match,rule_268,manual_303,early_bud_pair,mother_bud_pair,0.8232,"138.00,127.00,189.00,173.00","134.00,125.00,191.00,175.00",2346.00,2850.00,0.8232,
training_2_frame_075,same_class_box_match,rule_267,manual_301,mother_bud_pair,mother_bud_pair,0.7048,"23.00,22.00,63.00,75.00","19.00,12.00,66.00,76.00",2120.00,3008.00,0.7048,
training_2_frame_075,class_mismatch_box_match,rule_269,manual_302,single_cell,mother_bud_pair,0.5024,"147.00,63.00,186.00,106.00","139.00,64.00,184.00,130.00",1677.00,2970.00,0.5646,
training_2_frame_075,rule_only_or_bad_box,rule_270,,single_cell,,,"137.00,91.00,171.00,128.00",,1258.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_063,same_class_box_match,rule_262,manual_304,early_bud_pair,early_bud_pair,0.8582,"183.00,210.00,225.00,255.00","182.00,206.00,224.00,254.00",1890.00,2016.00,0.9375,
training_2_frame_063,class_mismatch_box_match,rule_263,manual_308,early_bud_pair,single_cell,0.6358,"60.00,69.00,98.00,121.00","56.00,63.00,97.00,110.00",1976.00,1927.00,1.0254,
training_2_frame_063,rule_only_or_bad_box,rule_260,,mother_bud_pair,,,"81.00,57.00,136.00,111.00",,2970.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_063,rule_only_or_bad_box,rule_261,,mother_bud_pair,,,"125.00,74.00,161.00,130.00",,2016.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_063,manual_only_missed_by_rule,,manual_305,,single_cell,,,"122.00,67.00,154.00,108.00",,1312.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_063,manual_only_missed_by_rule,,manual_306,,single_cell,,,"129.00,99.00,160.00,134.00",,1085.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_063,manual_only_missed_by_rule,,manual_307,,single_cell,,,"96.00,37.00,141.00,77.00",,1800.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_052,same_class_box_match,rule_250,manual_309,early_bud_pair,early_bud_pair,0.9242,"15.00,93.00,65.00,143.00","13.00,94.00,64.00,143.00",2500.00,2499.00,1.0004,
training_2_frame_052,same_class_box_match,rule_251,manual_310,early_bud_pair,early_bud_pair,0.7836,"4.00,167.00,41.00,218.00","1.00,162.00,44.00,218.00",1887.00,2408.00,0.7836,
training_2_frame_052,class_mismatch_box_match,rule_249,manual_314,mother_bud_pair,single_cell,0.6494,"43.00,22.00,105.00,58.00","59.00,19.00,106.00,61.00",2232.00,1974.00,1.1307,
training_2_frame_052,class_mismatch_box_match,rule_248,manual_311,mother_bud_pair,single_cell,0.5031,"160.00,117.00,209.00,177.00","168.00,111.00,208.00,157.00",2940.00,1840.00,1.5978,
training_2_frame_052,manual_only_missed_by_rule,,manual_312,,single_cell,,,"158.00,144.00,201.00,174.00",,1290.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_052,manual_only_missed_by_rule,,manual_313,,single_cell,,,"38.00,21.00,77.00,50.00",,1131.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_038,rule_only_or_bad_box,rule_241,,mother_bud_pair,,,"177.00,73.00,217.00,132.00",,2360.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_038,rule_only_or_bad_box,rule_242,,mother_bud_pair,,,"199.00,83.00,255.00,142.00",,3304.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_038,rule_only_or_bad_box,rule_243,,mother_bud_pair,,,"133.00,61.00,203.00,114.00",,3710.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_038,rule_only_or_bad_box,rule_244,,single_cell,,,"198.00,65.00,243.00,106.00",,1845.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_038,manual_only_missed_by_rule,,manual_315,,early_bud_pair,,,"126.00,71.00,178.00,111.00",,2080.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_026,class_mismatch_box_match,rule_235,manual_316,early_bud_pair,single_cell,0.8577,"172.00,169.00,210.00,209.00","174.00,169.00,213.00,210.00",1520.00,1599.00,0.9506,
training_2_frame_026,same_class_box_match,rule_233,manual_318,early_bud_pair,early_bud_pair,0.7081,"97.00,90.00,148.00,135.00","90.00,94.00,151.00,131.00",2295.00,2257.00,1.0168,
training_2_frame_026,same_class_box_match,rule_232,manual_319,mother_bud_pair,mother_bud_pair,0.6951,"98.00,40.00,142.00,104.00","87.00,37.00,142.00,97.00",2816.00,3300.00,0.8533,
training_2_frame_026,same_class_box_match,rule_234,manual_317,early_bud_pair,early_bud_pair,0.6719,"70.00,150.00,126.00,192.00","66.00,144.00,120.00,188.00",2352.00,2376.00,0.9899,
training_2_frame_005,class_mismatch_box_match,rule_220,manual_322,single_cell,early_bud_pair,0.8268,"161.00,39.00,208.00,80.00","163.00,38.00,213.00,79.00",1927.00,2050.00,0.9400,
training_2_frame_005,class_mismatch_box_match,rule_219,manual_323,single_cell,early_bud_pair,0.6545,"146.00,13.00,187.00,58.00","143.00,8.00,189.00,49.00",1845.00,1886.00,0.9783,
training_2_frame_005,class_mismatch_box_match,rule_218,manual_324,early_bud_pair,single_cell,0.5115,"177.00,0.00,219.00,54.00","178.00,20.00,218.00,49.00",2268.00,1160.00,1.9552,
training_2_frame_005,rule_only_or_bad_box,rule_217,,mother_bud_pair,,,"48.00,130.00,117.00,188.00",,4002.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_005,manual_only_missed_by_rule,,manual_320,,early_bud_pair,,,"69.00,128.00,123.00,167.00",,2106.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_005,manual_only_missed_by_rule,,manual_321,,early_bud_pair,,,"44.00,147.00,103.00,204.00",,3363.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_114,class_mismatch_box_match,rule_303,manual_328,mother_bud_pair,single_cell,0.6625,"180.00,136.00,241.00,180.00","198.00,137.00,242.00,179.00",2684.00,1848.00,1.4524,
training_2_frame_114,class_mismatch_box_match,rule_304,manual_325,mother_bud_pair,single_cell,0.5270,"122.00,105.00,168.00,165.00","122.00,100.00,162.00,144.00",2760.00,1760.00,1.5682,
training_2_frame_114,rule_only_or_bad_box,rule_305,,mother_bud_pair,,,"71.00,0.00,144.00,29.00",,2117.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_114,manual_only_missed_by_rule,,manual_326,,single_cell,,,"130.00,127.00,170.00,164.00",,1480.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_114,manual_only_missed_by_rule,,manual_327,,single_cell,,,"166.00,132.00,209.00,168.00",,1548.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_094,same_class_box_match,rule_283,manual_329,early_bud_pair,early_bud_pair,0.6940,"97.00,120.00,140.00,159.00","99.00,119.00,141.00,172.00",1677.00,2226.00,0.7534,
training_2_frame_094,same_class_box_match,rule_282,manual_330,early_bud_pair,early_bud_pair,0.6449,"27.00,56.00,70.00,97.00","24.00,57.00,68.00,112.00",1763.00,2420.00,0.7285,
training_2_frame_094,class_mismatch_box_match,rule_281,manual_332,mother_bud_pair,single_cell,0.5225,"182.00,65.00,236.00,121.00","189.00,61.00,233.00,103.00",3024.00,1848.00,1.6364,
training_2_frame_094,manual_only_missed_by_rule,,manual_331,,single_cell,,,"177.00,76.00,216.00,123.00",,1833.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_070,same_class_box_match,rule_266,manual_334,mother_bud_pair,mother_bud_pair,0.8173,"104.00,54.00,148.00,115.00","107.00,51.00,145.00,116.00",2684.00,2470.00,1.0866,
training_2_frame_070,same_class_box_match,rule_264,manual_335,mother_bud_pair,mother_bud_pair,0.7984,"121.00,109.00,183.00,158.00","116.00,114.00,185.00,157.00",3038.00,2967.00,1.0239,
training_2_frame_070,same_class_box_match,rule_265,manual_333,mother_bud_pair,mother_bud_pair,0.7215,"79.00,170.00,129.00,210.00","77.00,169.00,140.00,213.00",2000.00,2772.00,0.7215,
training_2_frame_053,same_class_box_match,rule_254,manual_340,early_bud_pair,early_bud_pair,0.7887,"201.00,83.00,254.00,128.00","198.00,77.00,254.00,131.00",2385.00,3024.00,0.7887,
training_2_frame_053,class_mismatch_box_match,rule_252,manual_337,mother_bud_pair,early_bud_pair,0.6450,"107.00,90.00,170.00,146.00","106.00,105.00,165.00,148.00",3528.00,2537.00,1.3906,
training_2_frame_053,rule_only_or_bad_box,rule_253,,mother_bud_pair,,,"45.00,55.00,96.00,126.00",,3621.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_053,manual_only_missed_by_rule,,manual_336,,early_bud_pair,,,"53.00,44.00,103.00,90.00",,2300.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_053,manual_only_missed_by_rule,,manual_338,,single_cell,,,"45.00,87.00,88.00,128.00",,1763.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_053,manual_only_missed_by_rule,,manual_339,,single_cell,,,"134.00,85.00,174.00,125.00",,1600.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_042,class_mismatch_box_match,rule_245,manual_341,mother_bud_pair,early_bud_pair,0.5611,"98.00,65.00,139.00,138.00","91.00,58.00,135.00,121.00",2993.00,2772.00,1.0797,
training_2_frame_042,rule_only_or_bad_box,rule_246,,mother_bud_pair,,,"116.00,33.00,176.00,75.00",,2520.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_042,rule_only_or_bad_box,rule_247,,early_bud_pair,,,"113.00,82.00,162.00,132.00",,2450.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_030,same_class_box_match,rule_238,manual_342,early_bud_pair,early_bud_pair,0.6934,"54.00,54.00,109.00,94.00","50.00,61.00,103.00,94.00",2200.00,1749.00,1.2579,
training_2_frame_030,rule_only_or_bad_box,rule_236,,mother_bud_pair,,,"98.00,39.00,151.00,137.00",,5194.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_030,rule_only_or_bad_box,rule_237,,mother_bud_pair,,,"129.00,43.00,180.00,114.00",,3621.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_030,manual_only_missed_by_rule,,manual_343,,single_cell,,,"96.00,60.00,137.00,103.00",,1763.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_030,manual_only_missed_by_rule,,manual_344,,single_cell,,,"100.00,91.00,142.00,138.00",,1974.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_030,manual_only_missed_by_rule,,manual_345,,single_cell,,,"127.00,72.00,167.00,115.00",,1720.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_016,same_class_box_match,rule_224,manual_347,early_bud_pair,early_bud_pair,0.7603,"127.00,78.00,166.00,129.00","128.00,80.00,171.00,134.00",1989.00,2322.00,0.8566,
