image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
alphafactor_arrest_frame_008,manual_only_missed_by_rule,,manual_228,,single_cell,,,"57.65,128.07,96.66,191.07",,2457.63,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_008,manual_only_missed_by_rule,,manual_229,,single_cell,,,"86.65,42.06,123.66,89.07",,1739.84,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_008,manual_only_missed_by_rule,,manual_230,,single_cell,,,"85.65,86.07,122.66,123.07",,1369.37,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_008,manual_only_missed_by_rule,,manual_231,,single_cell,,,"106.66,90.07,143.66,140.07",,1850.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_008,manual_only_missed_by_rule,,manual_232,,single_cell,,,"131.66,63.06,167.66,114.07",,1836.36,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,class_mismatch_box_match,rule_179,manual_243,mother_bud_pair,early_bud_pair,0.6016,"76.00,0.00,152.00,56.00","79.65,15.06,143.66,55.06",4256.00,2560.40,1.6622,
training_1_frame_017,class_mismatch_box_match,rule_185,manual_242,single_cell,mother_bud_pair,0.5935,"184.00,112.00,221.00,150.00","164.66,113.07,218.66,149.07",1406.00,1944.00,0.7233,
training_1_frame_017,rule_only_or_bad_box,rule_180,,mother_bud_pair,,,"112.00,107.00,179.00,177.00",,4690.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,rule_only_or_bad_box,rule_181,,early_bud_pair,,,"9.00,137.00,78.00,188.00",,3519.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,rule_only_or_bad_box,rule_182,,early_bud_pair,,,"157.00,77.00,216.00,131.00",,3186.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,rule_only_or_bad_box,rule_183,,early_bud_pair,,,"33.00,79.00,90.00,148.00",,3933.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,rule_only_or_bad_box,rule_184,,early_bud_pair,,,"143.00,0.00,178.00,45.00",,1575.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,rule_only_or_bad_box,rule_186,,single_cell,,,"164.00,120.00,195.00,155.00",,1085.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_233,,single_cell,,,"124.66,47.06,154.66,69.06",,660.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_234,,single_cell,,,"133.66,60.06,167.66,92.07",,1088.34,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_235,,single_cell,,,"191.66,36.06,231.66,70.06",,1360.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_236,,single_cell,,,"139.66,137.07,179.66,176.07",,1560.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_237,,single_cell,,,"108.66,114.07,138.66,144.07",,900.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_238,,single_cell,,,"33.65,94.07,70.65,121.07",,999.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_239,,mother_bud_pair,,,"21.65,62.06,92.66,103.07",,2912.12,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_240,,mother_bud_pair,,,"14.65,105.07,73.65,161.07",,3304.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_241,,mother_bud_pair,,,"78.65,137.07,127.66,193.07",,2744.56,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_244,,early_bud_pair,,,"166.66,5.06,226.66,45.06",,2400.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_245,,single_cell,,,"170.66,78.06,214.66,112.07",,1496.44,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_246,,single_cell,,,"146.66,77.06,180.66,116.07",,1326.34,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_247,,single_cell,,,"10.65,147.07,34.65,192.07",,1080.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_017,manual_only_missed_by_rule,,manual_248,,single_cell,,,"28.65,141.07,64.65,185.07",,1584.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_011,class_mismatch_box_match,rule_172,manual_251,early_bud_pair,single_cell,0.6598,"108.00,30.00,154.00,70.00","107.66,29.06,145.66,63.06",1840.00,1292.00,1.4241,
training_1_frame_011,rule_only_or_bad_box,rule_168,,mother_bud_pair,,,"142.00,95.00,197.00,148.00",,2915.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_011,rule_only_or_bad_box,rule_169,,mother_bud_pair,,,"98.00,112.00,162.00,157.00",,2880.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_011,rule_only_or_bad_box,rule_170,,mother_bud_pair,,,"129.00,55.00,206.00,111.00",,4312.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_011,rule_only_or_bad_box,rule_171,,early_bud_pair,,,"232.00,121.00,255.00,183.00",,1426.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_011,rule_only_or_bad_box,rule_173,,early_bud_pair,,,"168.00,94.00,234.00,131.00",,2442.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_011,manual_only_missed_by_rule,,manual_249,,single_cell,,,"194.66,91.07,230.66,129.07",,1368.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_011,manual_only_missed_by_rule,,manual_250,,single_cell,,,"163.66,78.06,202.66,117.07",,1521.39,,No rule box matched this manual box at IoU threshold.
training_1_frame_011,manual_only_missed_by_rule,,manual_252,,single_cell,,,"82.65,121.07,119.66,150.07",,1073.29,,No rule box matched this manual box at IoU threshold.
training_1_frame_011,manual_only_missed_by_rule,,manual_253,,mother_bud_pair,,,"115.66,111.07,192.66,153.07",,3234.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_011,manual_only_missed_by_rule,,manual_254,,early_bud_pair,,,"127.66,53.06,173.66,103.07",,2300.46,,No rule box matched this manual box at IoU threshold.
training_1_frame_053,same_class_box_match,rule_211,manual_260,single_cell,single_cell,0.6711,"22.00,114.00,63.00,150.00","19.65,118.07,54.65,150.07",1476.00,1120.00,1.3179,
training_1_frame_053,class_mismatch_box_match,rule_209,manual_258,mother_bud_pair,early_bud_pair,0.5933,"125.00,82.00,191.00,138.00","146.66,84.07,189.66,135.07",3696.00,2193.00,1.6854,
training_1_frame_053,same_class_box_match,rule_210,manual_257,early_bud_pair,early_bud_pair,0.5633,"56.00,76.00,110.00,116.00","63.65,77.06,101.66,109.07",2160.00,1216.70,1.7753,
training_1_frame_053,class_mismatch_box_match,rule_208,manual_255,mother_bud_pair,early_bud_pair,0.5252,"139.00,27.00,196.00,94.00","135.66,47.06,189.66,88.07",3819.00,2214.54,1.7245,
training_1_frame_053,class_mismatch_box_match,rule_207,manual_256,mother_bud_pair,early_bud_pair,0.5229,"33.00,91.00,94.00,162.00","53.65,99.07,89.66,162.07",4331.00,2268.63,1.9091,
training_1_frame_053,manual_only_missed_by_rule,,manual_259,,single_cell,,,"124.66,94.07,159.66,135.07",,1435.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_053,manual_only_missed_by_rule,,manual_261,,single_cell,,,"31.65,89.07,68.65,128.07",,1443.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_035,same_class_box_match,rule_197,manual_266,early_bud_pair,early_bud_pair,0.8367,"135.00,51.00,174.00,107.00","133.66,56.06,172.66,106.07",2184.00,1950.39,1.1198,
training_1_frame_035,class_mismatch_box_match,rule_196,manual_264,mother_bud_pair,single_cell,0.5327,"175.00,115.00,242.00,160.00","173.66,117.07,213.66,161.07",3015.00,1760.00,1.7131,
training_1_frame_035,class_mismatch_box_match,rule_194,manual_263,mother_bud_pair,single_cell,0.5172,"79.00,22.00,160.00,71.00","103.66,20.06,153.66,64.06",3969.00,2200.00,1.8041,
training_1_frame_035,rule_only_or_bad_box,rule_195,,mother_bud_pair,,,"120.00,87.00,182.00,160.00",,4526.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_035,rule_only_or_bad_box,rule_198,,early_bud_pair,,,"178.00,104.00,221.00,137.00",,1419.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_035,manual_only_missed_by_rule,,manual_262,,single_cell,,,"68.65,21.06,118.66,63.06",,2100.42,,No rule box matched this manual box at IoU threshold.
training_1_frame_035,manual_only_missed_by_rule,,manual_265,,single_cell,,,"118.66,93.07,153.66,126.07",,1155.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_035,manual_only_missed_by_rule,,manual_267,,early_bud_pair,,,"137.66,94.07,174.66,154.07",,2220.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_035,manual_only_missed_by_rule,,manual_268,,mother_bud_pair,,,"180.66,89.07,238.66,148.07",,3422.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_013,same_class_box_match,rule_175,manual_272,early_bud_pair,early_bud_pair,0.8667,"152.00,107.00,219.00,148.00","153.66,104.07,215.66,148.07",2747.00,2728.00,1.0070,
training_1_frame_013,same_class_box_match,rule_176,manual_269,single_cell,single_cell,0.7869,"108.00,17.00,147.00,56.00","106.66,14.06,143.66,54.06",1521.00,1480.00,1.0277,
training_1_frame_013,same_class_box_match,rule_177,manual_271,single_cell,single_cell,0.6894,"122.00,97.00,167.00,137.00","116.66,94.07,162.66,133.07",1800.00,1794.00,1.0033,
training_1_frame_013,same_class_box_match,rule_174,manual_273,mother_bud_pair,mother_bud_pair,0.5263,"92.00,107.00,152.00,161.00","93.66,120.07,160.66,175.07",3240.00,3685.00,0.8792,
training_1_frame_013,rule_only_or_bad_box,rule_178,,single_cell,,,"117.00,134.00,161.00,174.00",,1760.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_013,manual_only_missed_by_rule,,manual_270,,single_cell,,,"91.66,106.07,127.66,133.07",,972.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_052,same_class_box_match,rule_205,manual_274,early_bud_pair,early_bud_pair,0.8827,"4.00,72.00,46.00,109.00","3.65,70.06,47.65,110.07",1554.00,1760.44,0.8827,
training_1_frame_052,same_class_box_match,rule_203,manual_276,mother_bud_pair,mother_bud_pair,0.8155,"100.00,76.00,154.00,131.00","98.66,81.07,149.66,131.07",2970.00,2550.00,1.1647,
training_1_frame_052,rule_only_or_bad_box,rule_204,,early_bud_pair,,,"107.00,70.00,176.00,130.00",,4140.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_052,rule_only_or_bad_box,rule_206,,single_cell,,,"130.00,43.00,166.00,82.00",,1404.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_052,manual_only_missed_by_rule,,manual_275,,mother_bud_pair,,,"119.66,36.06,184.66,116.07",,5200.65,,No rule box matched this manual box at IoU threshold.
training_1_frame_047,same_class_box_match,rule_200,manual_277,mother_bud_pair,mother_bud_pair,0.8727,"29.00,103.00,85.00,150.00","29.65,99.07,84.65,152.07",2632.00,2915.00,0.9029,
training_1_frame_047,class_mismatch_box_match,rule_201,manual_279,early_bud_pair,single_cell,0.7071,"184.00,101.00,231.00,142.00","183.66,104.07,229.66,134.07",1927.00,1380.00,1.3964,
training_1_frame_047,same_class_box_match,rule_199,manual_278,mother_bud_pair,mother_bud_pair,0.6878,"136.00,139.00,202.00,179.00","128.66,131.07,195.66,179.07",2640.00,3216.00,0.8209,
training_1_frame_047,class_mismatch_box_match,rule_202,manual_280,single_cell,mother_bud_pair,0.5425,"153.00,96.00,196.00,132.00","129.66,90.07,195.66,131.07",1548.00,2706.00,0.5721,
training_1_frame_024,same_class_box_match,rule_188,manual_281,early_bud_pair,early_bud_pair,0.8246,"40.00,46.00,93.00,95.00","41.65,42.06,91.66,92.07",2597.00,2501.00,1.0384,
training_1_frame_024,same_class_box_match,rule_190,manual_282,early_bud_pair,early_bud_pair,0.7720,"78.00,126.00,117.00,177.00","78.65,125.07,120.66,170.07",1989.00,1890.45,1.0521,
training_1_frame_024,same_class_box_match,rule_189,manual_283,early_bud_pair,early_bud_pair,0.7073,"205.00,60.00,247.00,117.00","202.66,58.06,244.66,106.07",2394.00,2016.42,1.1873,
training_1_frame_024,rule_only_or_bad_box,rule_187,,mother_bud_pair,,,"218.00,79.00,255.00,128.00",,1813.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_008,class_mismatch_box_match,rule_167,manual_286,early_bud_pair,single_cell,0.7614,"156.00,66.00,203.00,108.00","149.66,61.06,203.66,109.07",1974.00,2592.54,0.7614,
training_1_frame_008,same_class_box_match,rule_164,manual_287,mother_bud_pair,mother_bud_pair,0.7415,"42.00,113.00,85.00,175.00","48.65,112.07,85.65,183.07",2666.00,2627.00,1.0148,
training_1_frame_008,same_class_box_match,rule_165,manual_284,early_bud_pair,early_bud_pair,0.7394,"11.00,86.00,62.00,143.00","8.65,77.06,57.65,141.07",2907.00,3136.49,0.9268,
training_1_frame_008,rule_only_or_bad_box,rule_166,,early_bud_pair,,,"107.00,0.00,150.00,45.00",,1935.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_063,rule_only_or_bad_box,rule_215,,mother_bud_pair,,,"93.00,25.00,142.00,88.00",,3087.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_063,rule_only_or_bad_box,rule_216,,early_bud_pair,,,"85.00,58.00,130.00,98.00",,1800.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_063,rule_only_or_bad_box,rule_217,,early_bud_pair,,,"87.00,7.00,127.00,42.00",,1400.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_063,manual_only_missed_by_rule,,manual_288,,mother_bud_pair,,,"80.65,29.06,130.66,102.07",,3651.23,,No rule box matched this manual box at IoU threshold.
training_1_frame_063,manual_only_missed_by_rule,,manual_289,,early_bud_pair,,,"100.66,40.06,162.66,87.07",,2914.62,,No rule box matched this manual box at IoU threshold.
training_1_frame_056,same_class_box_match,rule_213,manual_292,mother_bud_pair,mother_bud_pair,0.8174,"130.00,65.00,186.00,109.00","129.66,64.06,189.66,104.07",2464.00,2400.60,1.0264,
training_1_frame_056,class_mismatch_box_match,rule_214,manual_293,single_cell,early_bud_pair,0.5463,"107.00,84.00,148.00,119.00","103.66,83.07,146.66,141.07",1435.00,2494.00,0.5754,
training_1_frame_056,rule_only_or_bad_box,rule_212,,mother_bud_pair,,,"90.00,108.00,146.00,152.00",,2464.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_056,manual_only_missed_by_rule,,manual_291,,single_cell,,,"89.66,111.07,122.66,147.07",,1188.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_032,class_mismatch_box_match,rule_193,manual_296,single_cell,mother_bud_pair,0.5447,"82.00,75.00,128.00,109.00","58.65,72.06,128.66,113.07",1564.00,2871.11,0.5447,
training_1_frame_032,class_mismatch_box_match,rule_192,manual_295,mother_bud_pair,early_bud_pair,0.5394,"60.00,78.00,125.00,140.00","67.65,100.07,123.66,142.07",4030.00,2352.42,1.7131,
training_1_frame_032,class_mismatch_box_match,rule_191,manual_294,mother_bud_pair,early_bud_pair,0.5020,"99.00,42.00,162.00,113.00","100.66,40.06,156.66,83.07",4473.00,2408.56,1.8571,
training_1_frame_032,manual_only_missed_by_rule,,manual_297,,single_cell,,,"125.66,63.06,161.66,115.07",,1872.36,,No rule box matched this manual box at IoU threshold.
training_1_frame_000,same_class_box_match,rule_162,manual_300,early_bud_pair,early_bud_pair,0.8955,"9.00,65.00,63.00,112.00","8.65,63.06,60.65,113.07",2538.00,2600.52,0.9760,
training_1_frame_000,same_class_box_match,rule_161,manual_298,mother_bud_pair,mother_bud_pair,0.8305,"133.00,63.00,204.00,100.00","131.66,59.06,202.66,102.07",2627.00,3053.71,0.8603,
training_1_frame_000,same_class_box_match,rule_163,manual_299,early_bud_pair,early_bud_pair,0.6843,"113.00,84.00,164.00,144.00","104.66,84.07,156.66,149.07",3060.00,3380.00,0.9053,
training_2_frame_092,same_class_box_match,rule_289,manual_302,early_bud_pair,early_bud_pair,0.8769,"66.00,173.00,112.00,227.00","65.65,170.07,113.66,229.07",2484.00,2832.59,0.8769,
training_2_frame_092,class_mismatch_box_match,rule_290,manual_305,early_bud_pair,single_cell,0.6090,"20.00,197.00,54.00,233.00","12.65,194.07,50.65,228.07",1224.00,1292.00,0.9474,
training_2_frame_092,class_mismatch_box_match,rule_291,manual_304,early_bud_pair,mother_bud_pair,0.5706,"142.00,27.00,194.00,77.00","133.66,31.06,188.66,91.07",2600.00,3300.55,0.7877,
training_2_frame_092,class_mismatch_box_match,rule_287,manual_301,mother_bud_pair,early_bud_pair,0.5056,"139.00,59.00,210.00,116.00","152.66,80.07,209.66,116.07",4047.00,2052.00,1.9722,
training_2_frame_092,rule_only_or_bad_box,rule_286,,mother_bud_pair,,,"87.00,0.00,152.00,51.00",,3315.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_092,rule_only_or_bad_box,rule_288,,mother_bud_pair,,,"0.00,143.00,40.00,190.00",,1880.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_092,manual_only_missed_by_rule,,manual_303,,early_bud_pair,,,"87.65,4.06,125.66,47.06",,1634.43,,No rule box matched this manual box at IoU threshold.
training_2_frame_092,manual_only_missed_by_rule,,manual_306,,single_cell,,,"117.66,7.06,151.66,43.06",,1224.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_076,same_class_box_match,rule_270,manual_311,mother_bud_pair,mother_bud_pair,0.8930,"124.00,4.00,168.00,62.00","124.66,5.06,167.66,58.06",2552.00,2279.00,1.1198,
training_2_frame_076,class_mismatch_box_match,rule_272,manual_310,early_bud_pair,mother_bud_pair,0.8751,"67.00,124.00,125.00,178.00","65.65,122.07,121.66,179.07",3132.00,3192.57,0.9810,
training_2_frame_076,same_class_box_match,rule_269,manual_309,mother_bud_pair,mother_bud_pair,0.8197,"124.00,97.00,185.00,138.00","122.66,91.07,183.66,137.07",2501.00,2806.00,0.8913,
training_2_frame_076,class_mismatch_box_match,rule_271,manual_308,mother_bud_pair,early_bud_pair,0.6549,"81.00,17.00,134.00,83.00","83.65,15.06,129.66,68.06",3498.00,2438.53,1.4345,
training_2_frame_076,rule_only_or_bad_box,rule_273,,early_bud_pair,,,"110.00,224.00,154.00,255.00",,1364.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_076,rule_only_or_bad_box,rule_274,,early_bud_pair,,,"214.00,226.00,255.00,255.00",,1189.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_076,manual_only_missed_by_rule,,manual_307,,early_bud_pair,,,"59.65,49.06,110.66,93.07",,2244.95,,No rule box matched this manual box at IoU threshold.
training_2_frame_103,same_class_box_match,rule_297,manual_312,mother_bud_pair,mother_bud_pair,0.8140,"74.00,104.00,116.00,167.00","70.65,103.07,120.66,168.07",2646.00,3250.65,0.8140,
training_2_frame_103,same_class_box_match,rule_299,manual_313,early_bud_pair,early_bud_pair,0.7877,"33.00,60.00,87.00,102.00","30.65,60.06,80.65,99.07",2268.00,1950.50,1.1628,
training_2_frame_103,class_mismatch_box_match,rule_298,manual_315,early_bud_pair,single_cell,0.6711,"191.00,74.00,229.00,113.00","183.66,66.06,229.66,114.07",1482.00,2208.46,0.6711,
training_2_frame_103,class_mismatch_box_match,rule_300,manual_316,early_bud_pair,single_cell,0.5942,"186.00,160.00,223.00,193.00","175.66,154.07,221.66,190.07",1221.00,1656.00,0.7373,
training_2_frame_103,rule_only_or_bad_box,rule_301,,single_cell,,,"2.00,238.00,36.00,255.00",,578.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_103,manual_only_missed_by_rule,,manual_314,,single_cell,,,"57.65,49.06,97.66,87.07",,1520.78,,No rule box matched this manual box at IoU threshold.
training_2_frame_050,same_class_box_match,rule_254,manual_319,early_bud_pair,early_bud_pair,0.8654,"125.00,53.00,187.00,94.00","125.66,49.06,185.66,95.07",2542.00,2760.60,0.9208,
training_2_frame_050,same_class_box_match,rule_253,manual_318,early_bud_pair,early_bud_pair,0.8124,"43.00,66.00,91.00,123.00","45.65,63.06,92.66,119.07",2736.00,2633.03,1.0391,
training_2_frame_050,same_class_box_match,rule_251,manual_317,mother_bud_pair,mother_bud_pair,0.7903,"119.00,148.00,181.00,206.00","117.66,142.07,182.66,212.07",3596.00,4550.00,0.7903,
training_2_frame_050,rule_only_or_bad_box,rule_252,,mother_bud_pair,,,"213.00,46.00,255.00,101.00",,2310.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_050,rule_only_or_bad_box,rule_255,,single_cell,,,"228.00,88.00,255.00,123.00",,945.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_013,same_class_box_match,rule_229,manual_322,single_cell,single_cell,0.8715,"209.00,129.00,245.00,166.00","209.66,125.07,245.66,166.07",1332.00,1476.00,0.9024,
training_2_frame_013,same_class_box_match,rule_228,manual_323,mother_bud_pair,mother_bud_pair,0.8148,"26.00,62.00,77.00,124.00","26.65,65.06,71.65,126.07",3162.00,2745.45,1.1517,
training_2_frame_013,same_class_box_match,rule_227,manual_324,mother_bud_pair,mother_bud_pair,0.7561,"127.00,53.00,193.00,96.00","121.66,47.06,190.66,98.07",2838.00,3519.69,0.8063,
training_2_frame_013,same_class_box_match,rule_225,manual_325,mother_bud_pair,mother_bud_pair,0.6540,"177.00,103.00,236.00,162.00","171.66,106.07,225.66,169.07",3481.00,3402.00,1.0232,
training_2_frame_013,class_mismatch_box_match,rule_226,manual_320,mother_bud_pair,early_bud_pair,0.5703,"41.00,25.00,96.00,96.00","53.65,42.06,95.66,95.07",3905.00,2226.95,1.7535,
training_2_frame_013,manual_only_missed_by_rule,,manual_321,,early_bud_pair,,,"33.65,18.06,76.65,61.06",,1849.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_100,same_class_box_match,rule_296,manual_327,mother_bud_pair,mother_bud_pair,0.8345,"11.00,218.00,68.00,255.00","12.65,219.07,67.65,251.07",2109.00,1760.00,1.1983,
training_2_frame_100,same_class_box_match,rule_293,manual_326,mother_bud_pair,mother_bud_pair,0.6934,"120.00,87.00,177.00,139.00","118.66,68.06,175.66,140.07",2964.00,4104.57,0.7221,
training_2_frame_100,class_mismatch_box_match,rule_295,manual_329,mother_bud_pair,single_cell,0.5956,"90.00,153.00,154.00,197.00","104.66,140.07,154.66,200.07",2816.00,3000.00,0.9387,
training_2_frame_100,class_mismatch_box_match,rule_294,manual_331,mother_bud_pair,single_cell,0.5778,"116.00,0.00,161.00,48.00","125.66,2.06,157.66,41.06",2160.00,1248.00,1.7308,
training_2_frame_100,manual_only_missed_by_rule,,manual_328,,single_cell,,,"83.65,145.07,123.66,193.07",,1920.48,,No rule box matched this manual box at IoU threshold.
training_2_frame_100,manual_only_missed_by_rule,,manual_330,,single_cell,,,"107.66,20.06,145.66,56.06",,1368.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,class_mismatch_box_match,rule_283,manual_337,mother_bud_pair,early_bud_pair,0.5029,"18.00,108.00,93.00,165.00","45.65,110.07,88.65,160.07",4275.00,2150.00,1.9884,
training_2_frame_091,rule_only_or_bad_box,rule_282,,mother_bud_pair,,,"163.00,97.00,215.00,157.00",,3120.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_091,rule_only_or_bad_box,rule_284,,mother_bud_pair,,,"59.00,57.00,102.00,129.00",,3096.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_091,rule_only_or_bad_box,rule_285,,early_bud_pair,,,"157.00,60.00,218.00,120.00",,3660.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_332,,single_cell,,,"58.65,55.06,96.66,89.07",,1292.72,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_333,,single_cell,,,"68.65,84.07,102.66,122.07",,1292.38,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_334,,single_cell,,,"170.66,119.07,210.66,155.07",,1440.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_335,,single_cell,,,"161.66,89.07,200.66,127.07",,1482.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_336,,single_cell,,,"18.65,109.07,57.65,148.07",,1521.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_091,manual_only_missed_by_rule,,manual_338,,mother_bud_pair,,,"152.66,51.06,212.66,99.07",,2880.60,,No rule box matched this manual box at IoU threshold.
training_2_frame_084,same_class_box_match,rule_279,manual_340,mother_bud_pair,mother_bud_pair,0.8929,"28.00,118.00,76.00,179.00","26.65,116.07,75.65,182.07",2928.00,3234.00,0.9054,
training_2_frame_084,class_mismatch_box_match,rule_280,manual_343,early_bud_pair,single_cell,0.7209,"220.00,91.00,255.00,127.00","212.66,88.07,253.66,126.07",1260.00,1558.00,0.8087,
training_2_frame_084,class_mismatch_box_match,rule_278,manual_341,mother_bud_pair,single_cell,0.5387,"143.00,78.00,185.00,145.00","144.66,105.07,182.66,145.07",2814.00,1520.00,1.8513,
training_2_frame_084,rule_only_or_bad_box,rule_281,,early_bud_pair,,,"147.00,226.00,183.00,255.00",,1044.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_084,manual_only_missed_by_rule,,manual_339,,early_bud_pair,,,"115.66,46.06,172.66,88.07",,2394.57,,No rule box matched this manual box at IoU threshold.
training_2_frame_084,manual_only_missed_by_rule,,manual_342,,single_cell,,,"145.66,79.07,182.66,114.07",,1295.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_069,same_class_box_match,rule_267,manual_347,mother_bud_pair,mother_bud_pair,0.8458,"75.00,120.00,123.00,186.00","73.65,114.07,121.66,188.07",3168.00,3552.74,0.8917,
training_2_frame_069,class_mismatch_box_match,rule_266,manual_346,mother_bud_pair,early_bud_pair,0.6642,"226.00,83.00,255.00,143.00","225.66,78.06,252.66,130.07",1740.00,1404.27,1.2391,
training_2_frame_069,class_mismatch_box_match,rule_265,manual_345,mother_bud_pair,early_bud_pair,0.6011,"104.00,40.00,173.00,93.00","102.66,42.06,149.66,91.07",3657.00,2303.47,1.5876,
training_2_frame_069,rule_only_or_bad_box,rule_268,,early_bud_pair,,,"229.00,0.00,255.00,28.00",,728.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_069,manual_only_missed_by_rule,,manual_344,,single_cell,,,"135.66,39.06,169.66,78.06",,1326.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_060,same_class_box_match,rule_258,manual_348,mother_bud_pair,mother_bud_pair,0.8948,"71.00,124.00,110.00,184.00","69.65,127.07,109.66,185.07",2340.00,2320.58,1.0084,
training_2_frame_060,same_class_box_match,rule_260,manual_349,early_bud_pair,early_bud_pair,0.7843,"140.00,10.00,174.00,58.00","132.66,12.06,173.66,58.06",1632.00,1886.00,0.8653,
training_2_frame_060,same_class_box_match,rule_261,manual_350,early_bud_pair,early_bud_pair,0.7839,"70.00,61.00,117.00,103.00","69.65,59.06,117.66,96.07",1974.00,1776.85,1.1110,
training_2_frame_060,rule_only_or_bad_box,rule_259,,mother_bud_pair,,,"48.00,69.00,87.00,127.00",,2262.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_060,manual_only_missed_by_rule,,manual_351,,single_cell,,,"41.65,63.06,78.65,100.07",,1369.37,,No rule box matched this manual box at IoU threshold.
